Date,Value,% change
2010.06.09,2344.69,-0.625148340284132
2010.06.10,2299.99,-1.906435392312
2010.06.11,2292.67,-0.318262253314128
2010.06.14,2287.42,-0.228990652819638
2010.06.15,2287.83,0.0179241241223593
2010.06.16,2327.45,1.73177202851611
2010.06.17,2358.54,1.3357966873617
2010.06.18,2399.09,1.71928396380812
2010.06.21,2434.37,1.47055758641816
2010.06.22,2425.38,-0.369294725123948
2010.06.23,2388.16,-1.53460488665694
2010.06.24,2393.39,0.218997052123804
2010.06.25,2404.54,0.465866407062787
2010.06.28,2417.45,0.536901028887016
2010.06.29,2427.03,0.396285341992608
2010.06.30,2424.59,-0.100534398009089
2010.07.01,2425.47,0.0362947962335714
2010.07.02,2427.65,0.0898794872746356
2010.07.05,2404.39,-0.958128231005306
2010.07.06,2374.41,-1.24688590453296
2010.07.07,2367.64,-0.28512346224957
2010.07.08,2350.98,-0.703654271764287
2010.07.09,2356.86,0.250108465405918
2010.07.12,2351.26,-0.237604270088165
2010.07.13,2357.9,0.282401776068997
2010.07.14,2355.34,-0.108571186225026
2010.07.15,2357.28,0.0823660278346239
2010.07.16,2352.5,-0.202776080906819
2010.07.19,2363.7,0.476089266737501
2010.07.20,2340.93,-0.963320218301811
2010.07.21,2356.09,0.647605866044709
2010.07.22,2350.77,-0.225797826059282
2010.07.23,2358.26,0.318619005687504
2010.07.26,2355.75,-0.106434405027445
2010.07.27,2349.89,-0.248753051045325
2010.07.28,2339.89,-0.425551834341187
2010.07.29,2340.52,0.0269243425973009
2010.07.30,2353.67,0.561840958419491
2010.08.03,2395.81,1.79039542501709
2010.08.04,2391.79,-0.16779293850514
2010.08.05,2386.59,-0.217410391380501
2010.08.06,2384.76,-0.0766784407879029
2010.08.09,2370.89,-0.581609889464785
2010.08.10,2376.81,0.249695262116756
2010.08.11,2376.11,-0.0294512392660651
2010.08.12,2388.9,0.538274743172673
2010.08.13,2368.75,-0.843484448909548
2010.08.16,2355.26,-0.569498680738778
2010.08.17,2338.05,-0.73070489033058
2010.08.18,2344.12,0.259618057783184
2010.08.19,2358.27,0.603638039008247
2010.08.20,2373.56,0.648356634312441
2010.08.23,2359.62,-0.587303459781929
2010.08.24,2348.27,-0.481009654096842
2010.08.25,2337.05,-0.47779854957053
2010.08.26,2337.39,0.0145482552790677
2010.08.27,2347.67,0.43980679304696
2010.08.30,2348.96,0.0549480974753713
2010.08.31,2321.59,-1.16519651249914
2010.09.01,2307.63,-0.601312031840251
2010.09.02,2302.31,-0.230539557901399
2010.09.03,2301.17,-0.0495154866199554
2010.09.06,2306.49,0.231186744134493
2010.09.07,2308.8,0.100152179285429
2010.09.10,2291.77,-0.737612612612626
2010.09.13,2270.19,-0.941630268307903
2010.09.14,2260.64,-0.420669635581172
2010.09.15,2241.23,-0.858606412343399
2010.09.16,2197.71,-1.94179089160863
2010.09.17,2203.43,0.260270918365024
2010.09.20,2200.25,-0.144320445850321
2010.09.21,2197.2,-0.138620611294182
2010.09.22,2178.78,-0.838339705079172
2010.09.23,2170.42,-0.383700970267775
2010.09.24,2161.69,-0.40222629721437
2010.09.27,2145.42,-0.752651860350007
2010.09.28,2129.27,-0.752766358102386
2010.09.29,2113.93,-0.720434702973327
2010.09.30,2084.04,-1.41395410444054
2010.10.01,2090.14,0.29270071591716
2010.10.04,2120.69,1.46162458017167
2010.10.05,2140.76,0.94639009001789
2010.10.06,2173.27,1.51861955567181
2010.10.07,2178.45,0.238350504079099
2010.10.08,2174.03,-0.202896554889931
2010.10.12,2156.66,-0.798977015036606
2010.10.13,2142.95,-0.63570521083528
2010.10.14,2127.44,-0.723768636692401
2010.10.15,2111.04,-0.770879554770054
2010.10.18,2094.35,-0.790605578293169
2010.10.19,2106.75,0.592069138396156
2010.10.20,2108.46,0.0811676753293078
2010.10.21,2111.01,0.120941350559178
2010.10.22,2110.26,-0.0355280173945149
2010.10.25,2111.5,0.0587605318775886
2010.10.26,2125.75,0.67487568079565
2010.10.27,2131.34,0.26296601199578
2010.10.28,2126.67,-0.219110981823645
2010.10.29,2136.07,0.442005576793769
2010.11.01,2162.54,1.23919159952621
2010.11.02,2189.19,1.232347147336
2010.11.03,2208.22,0.869271282985928
2010.11.04,2245.9,1.70635172220162
2010.11.05,2275.24,1.30638051560621
2010.11.08,2278.25,0.132293736045441
2010.11.09,2293.7,0.678152090420281
2010.11.10,2293.03,-0.0292104460042575
2010.11.11,2293.55,0.0226774180887235
2010.11.12,2264.58,-1.26310740991041
2010.11.15,2252.57,-0.530341167015502
2010.11.16,2235.72,-0.748034467297365
2010.11.17,2226.39,-0.417315227309323
2010.11.18,2225.74,-0.02919524431928
2010.11.22,2224.43,-0.058856829638676
2010.11.23,2233.85,0.423479273341942
2010.11.24,2241.62,0.347829979631586
2010.11.25,2243.94,0.103496578367435
2010.11.26,2250.57,0.295462445519945
2010.11.27,2254.46,0.172845101463182
2010.11.29,2247.77,-0.296745118564978
2010.11.30,2241.83,-0.26426191291814
2010.12.01,2239.96,-0.0834139966009895
2010.12.02,2249.47,0.424561152877723
2010.12.03,2251.36,0.0840197913286378
2010.12.06,2249.11,-0.0999395920687984
2010.12.07,2250.71,0.0711392506369091
2010.12.09,2267.63,0.751762777079246
2010.12.10,2263.82,-0.168016828142159
2010.12.13,2252.77,-0.488113012518676
2010.12.14,2249.34,-0.152256999161027
2010.12.15,2260.17,0.481474565872664
2010.12.16,2265.63,0.241574748802087
2010.12.17,2284.66,0.839942973918939
2010.12.20,2284.85,0.00831633590994141
2010.12.21,2303.95,0.835941090224734
2010.12.22,2297.82,-0.266064801753496
2010.12.23,2285.3,-0.544864262648948
2010.12.24,2274.21,-0.485275456176437
2010.12.27,2276.45,0.0984957413783238
2010.12.28,2294.3,0.784115618616732
2010.12.29,2292.56,-0.0758401255284924
2010.12.30,2278.92,-0.594968070628466
2011.01.03,2273.58,-0.234321520720349
2011.01.04,2285.05,0.504490715083716
2011.01.05,2286.5,0.063455941883106
2011.01.10,2286.35,-0.00656024491580975
2011.01.11,2311.62,1.10525510092505
2011.01.12,2342.54,1.33759008833632
2011.01.13,2375.69,1.41513058474989
2011.01.14,2408.9,1.39790965993039
2011.01.17,2439.68,1.2777616339408
2011.01.18,2585.19,5.96430679433369
2011.01.20,2608.43,0.89896680708188
2011.01.21,2578.58,-1.14436653465878
2011.01.24,2559.08,-0.756230173196104
2011.01.25,2594.31,1.37666661456461
2011.01.26,2702.19,4.15833111694439
2011.01.27,2827.62,4.64179054766689
2011.01.28,2771.38,-1.98895183935606
2011.01.31,2632.53,-5.01013935295773
2011.02.01,2668.84,1.3792815276559
2011.02.02,2753.87,3.1860283868647
2011.02.03,2777.5,0.858065195524849
2011.02.04,2767.67,-0.35391539153915
2011.02.07,2753.42,-0.51487352177102
2011.02.08,2746.21,-0.261856164333807
2011.02.09,2727.24,-0.690770188732848
2011.02.10,2734.69,0.273169944706009
2011.02.11,2704.72,-1.09591946436343
2011.02.14,2702.13,-0.0957585258363092
2011.02.15,2713.86,0.434101986210878
2011.02.16,2719.08,0.192345957418572
2011.02.17,2732.66,0.499433631963742
2011.02.18,2720.11,-0.459259476114837
2011.02.21,2675,-1.65838881515822
2011.02.22,2636.15,-1.45233644859812
2011.02.23,2578.81,-2.17514177873035
2011.02.24,2537.7,-1.5941461371718
2011.02.25,2560.05,0.880718761082888
2011.02.28,2578.55,0.72264213589579
2011.03.01,2597.45,0.73297008008375
2011.03.02,2593.37,-0.157077133342309
2011.03.03,2608.18,0.571071617239349
2011.03.04,2635.6,1.05130780851015
2011.03.07,2648.78,0.500075884049189
2011.03.08,2660.41,0.439070062443836
2011.03.09,2686.45,0.978796501291157
2011.03.10,2693.48,0.261683634536292
2011.03.11,2668.77,-0.917400537594493
2011.03.14,2635.18,-1.25863225380981
2011.03.15,2569.7,-2.48483974529254
2011.03.16,2609.16,1.53558781180683
2011.03.17,2604.27,-0.187416639838101
2011.03.18,2611.56,0.279924892580263
2011.03.21,2616.5,0.189158970117487
2011.03.22,2595.73,-0.793808522835848
2011.03.23,2601.14,0.208419211551281
2011.03.24,2603.46,0.0891916621173827
2011.03.25,2591.14,-0.473216412005573
2011.03.28,2584.15,-0.269765431431712
2011.03.29,2573.67,-0.405549213474454
2011.03.30,2571.6,-0.0804298919442004
2011.04.01,2576.59,0.194042619380941
2011.04.04,2569.83,-0.262362269511263
2011.04.05,2505.58,-2.50016538058938
2011.04.06,2490.82,-0.58908516191859
2011.04.07,2512.38,0.865578403899114
2011.04.08,2518.18,0.230856797140544
2011.04.11,2534.83,0.661191813134887
2011.04.12,2531.12,-0.146360899942011
2011.04.13,2519.5,-0.459085306109541
2011.04.14,2507.37,-0.481444731097447
2011.04.15,2516.28,0.355352421062727
2011.04.18,2513.9,-0.0945840685456334
2011.04.19,2514.29,0.01551374358566
2011.04.20,2539.25,0.992725580581388
2011.04.21,2532.16,-0.279216304026786
2011.04.26,2531.51,-0.0256697838998954
2011.04.27,2536.57,0.199880703611677
2011.04.28,2545.97,0.370579167931484
2011.04.29,2539.13,-0.268659882088151
2011.05.03,2539.55,0.0165410987227999
2011.05.04,2529.02,-0.414640389045307
2011.05.05,2534.89,0.232105716838937
2011.05.06,2558.15,0.917594057335824
2011.05.09,2540.86,-0.67587905322205
2011.05.10,2547.71,0.269593759593212
2011.05.11,2567.41,0.773243422524539
2011.05.12,2568.17,0.0296018166167533
2011.05.13,2583.94,0.614055923089207
2011.05.16,2590.35,0.248070775637199
2011.05.17,2582.36,-0.30845252572046
2011.05.18,2576.25,-0.236605275794244
2011.05.19,2580.16,0.151770984958755
2011.05.20,2592.03,0.460048989209994
2011.05.23,2582.18,-0.380011033822925
2011.05.25,2596.95,0.571997304603089
2011.05.26,2622,0.964593080344267
2011.05.27,2636.02,0.534706331044998
2011.05.30,2662.76,1.01440808491591
2011.05.31,2680.13,0.652330664423384
2011.06.01,2677.33,-0.104472544242262
2011.06.02,2675.18,-0.0803038848404936
2011.06.03,2678.67,0.130458511202991
2011.06.06,2655.53,-0.863861543228539
2011.06.07,2649.73,-0.218412143715196
2011.06.08,2644.53,-0.19624641001158
2011.06.09,2666.41,0.827368190188782
2011.06.13,2660.16,-0.23439756076522
2011.06.14,2654.85,-0.199612053410314
2011.06.15,2660.29,0.204907998568649
2011.06.16,2645.45,-0.557833920362072
2011.06.17,2610.18,-1.33323253132738
2011.06.20,2580.17,-1.14972913745411
2011.06.21,2572.6,-0.293391520713759
2011.06.22,2576.11,0.136437844981741
2011.06.23,2590.88,0.573345082314036
2011.06.24,2593.34,0.0949484345087459
2011.06.27,2580.1,-0.510538533319971
2011.06.28,2575.96,-0.160458896941973
2011.06.29,2599.05,0.896364850385889
2011.06.30,2594.1,-0.190454204420853
2011.07.01,2587.49,-0.254808989630317
2011.07.04,2585.69,-0.069565486243417
2011.07.05,2569.67,-0.619563830157521
2011.07.06,2567.67,-0.0778310055376763
2011.07.07,2570.08,0.093859413398123
2011.07.08,2574.24,0.161862665753598
2011.07.11,2554.52,-0.766051339424445
2011.07.12,2533.55,-0.820897859480441
2011.07.13,2519.91,-0.538375007400693
2011.07.14,2503.05,-0.669071514458841
2011.07.15,2514.58,0.460638021613624
2011.07.18,2504.61,-0.396487683827906
2011.07.19,2497.88,-0.26870450888562
2011.07.20,2495.3,-0.103287587874512
2011.07.21,2507.07,0.47168677112972
2011.07.22,2504.98,-0.083364245912565
2011.07.25,2514.47,0.378845340082545
2011.07.26,2515.35,0.0349974348471172
2011.07.27,2514.69,-0.0262388931957736
2011.07.28,2507.87,-0.271206391245049
2011.07.29,2502.6,-0.210138484052202
2011.08.01,2505.14,0.101494445776384
2011.08.03,2493.61,-0.460253718355053
2011.08.04,2493.71,0.0040102501995154
2011.08.05,2452.49,-1.65295884445266
2011.08.08,2383.58,-2.8097973895918
2011.08.09,2320.23,-2.65776688846189
2011.08.10,2400.35,3.45310594208332
2011.08.11,2378.49,-0.910700522840424
2011.08.12,2378.35,-0.00588608739157115
2011.08.15,2383.39,0.211911619399996
2011.08.16,2368.56,-0.62222296812523
2011.08.17,2375.08,0.275272739554833
2011.08.18,2388.53,0.566296714215953
2011.08.19,2344.15,-1.85804658095147
2011.08.22,2343.09,-0.0452189492993194
2011.08.23,2362.04,0.808761080453579
2011.08.24,2357.93,-0.174002133748796
2011.08.25,2355.46,-0.104752897668714
2011.08.26,2359.02,0.151138206549883
2011.08.29,2352.52,-0.275538147196719
2011.08.31,2347.63,-0.207862207335108
2011.09.01,2343.03,-0.195942290735762
2011.09.02,2334.43,-0.367046089892165
2011.09.05,2328.91,-0.236460292234075
2011.09.06,2304.35,-1.05457059311008
2011.09.07,2296.54,-0.338924208562064
2011.09.09,2288.11,-0.367073946023144
2011.09.12,2273.42,-0.642014588459472
2011.09.13,2249.12,-1.06887420714167
2011.09.14,2232.59,-0.734954115387343
2011.09.15,2230.41,-0.0976444398658183
2011.09.16,2227.46,-0.132262678162298
2011.09.19,2232.49,0.225817747568979
2011.09.20,2222.45,-0.449722059225344
2011.09.21,2209.65,-0.57594096605097
2011.09.22,2176.35,-1.5070259995927
2011.09.23,2134.78,-1.91007880166332
2011.09.26,2124.46,-0.483422179334647
2011.09.27,2165.06,1.91107387289005
2011.09.28,2183.97,0.873416902995761
2011.09.29,2171.83,-0.555868441416318
2011.09.30,2164.01,-0.360065014296684
2011.10.03,2154.2,-0.453325077056044
2011.10.04,2059.92,-4.37656670689814
2011.10.05,2068.74,0.428171967843394
2011.10.06,2083.71,0.723628875547444
2011.10.07,2092.2,0.407446333702866
2011.10.10,2117.41,1.20495172545645
2011.10.12,2137.59,0.953051133224103
2011.10.13,2157.34,0.923937705546907
2011.10.14,2163.75,0.297125163395662
2011.10.17,2168.63,0.22553437319468
2011.10.18,2157.67,-0.505388194390011
2011.10.19,2150.53,-0.330912512107961
2011.10.20,2148.08,-0.1139254044352
2011.10.21,2147.26,-0.0381736248184272
2011.10.25,2113.07,-1.5922617661578
2011.10.26,2111.65,-0.0672008026236792
2011.10.27,2161.31,2.35171548315298
2011.10.28,2164.11,0.12955105931125
2011.10.31,2150.53,-0.62750969220603
2011.11.01,2133.23,-0.804452855807647
2011.11.02,2143.96,0.502993113728945
2011.11.03,2148.14,0.19496632399858
2011.11.04,2134.96,-0.613554051411913
2011.11.07,2115.37,-0.917581594034556
2011.11.08,2109.4,-0.282220131702715
2011.11.09,2108.11,-0.0611548307575593
2011.11.10,2089.74,-0.871396653874812
2011.11.11,2104.66,0.71396441662599
2011.11.14,2103.19,-0.0698450105955262
2011.11.15,2083.04,-0.95806845791393
2011.11.16,2065.16,-0.858360857208695
2011.11.17,2045.44,-0.954889693776739
2011.11.18,2022.84,-1.10489674593243
2011.11.21,1988.48,-1.69860196555337
2011.11.22,1982.13,-0.319339394914708
2011.11.24,1984.84,0.136721607563572
2011.11.25,1966.92,-0.902843554140376
2011.11.28,1976.54,0.489089541008281
2011.11.29,1997.99,1.08522974490777
2011.11.30,1999.42,0.0715719297894379
2011.12.01,2017.63,0.910764121595253
2011.12.02,2023.47,0.289448511372248
2011.12.05,2037.46,0.691386578501296
2011.12.06,2040.5,0.149205383173157
2011.12.07,2041.92,0.0695907865719159
2011.12.09,2050.12,0.401582824008773
2011.12.12,2042.81,-0.356564493785727
2011.12.13,2033.54,-0.453786695776892
2011.12.14,2017.61,-0.783363002448934
2011.12.15,2012.49,-0.25376559394531
2011.12.16,1995.85,-0.82683640664053
2011.12.19,1966.59,-1.46604203722724
2011.12.20,1961.92,-0.237466884302262
2011.12.21,1963.18,0.0642228021529911
2011.12.22,1952.93,-0.522112083456428
2011.12.23,1939.57,-0.68410030057402
2011.12.26,1945.59,0.310378073490525
2011.12.27,1951.12,0.284232546425511
2011.12.28,1960.08,0.459223420394439
2011.12.29,1974.86,0.754050855067145
2012.01.03,1975.79,0.047091945758182
2012.01.04,1978.15,0.11944589252908
2012.01.05,1977.71,-0.0222430048277489
2012.01.09,1984.14,0.325123501423374
2012.01.10,1984.66,0.026207828076652
2012.01.11,1948.48,-1.82298227404191
2012.01.12,1956.82,0.428025948431587
2012.01.13,1954.14,-0.136956899459317
2012.01.16,1959.9,0.294758819736551
2012.01.17,1956.62,-0.167355477320286
2012.01.18,1952.54,-0.208522860851879
2012.01.20,1946.48,-0.310364960512965
2012.01.23,1945.94,-0.0277423862562132
2012.01.24,1943.09,-0.146458780846281
2012.01.25,1931.32,-0.605736224261355
2012.01.26,1922.11,-0.476875919060538
2012.01.27,1931.84,0.506214524662996
2012.01.30,1927.63,-0.21792695047208
2012.01.31,1899.39,-1.46501143891722
2012.02.01,1905.96,0.345900525958331
2012.02.02,1922.13,0.848391361833412
2012.02.03,1931.58,0.491642084562427
2012.02.06,1942,0.539454746891144
2012.02.07,1975.92,1.74665293511844
2012.02.08,2001.13,1.2758613709057
2012.02.09,1995.88,-0.262351771249247
2012.02.10,2000.25,0.218951039140625
2012.02.13,2004.19,0.196975378077746
2012.02.14,2008.34,0.207066196318695
2012.02.15,2028.95,1.02622065984843
2012.02.16,2041.4,0.61361788117007
2012.02.17,2059.33,0.878318800822964
2012.02.20,2068.73,0.456459139623089
2012.02.21,2091.68,1.10937628400032
2012.02.22,2114.84,1.10724393788726
2012.02.23,2119.47,0.21892909156247
2012.02.24,2149.2,1.40270916785801
2012.02.27,2140.11,-0.422948073701823
2012.02.28,2148.26,0.380821546556032
2012.02.29,2149.86,0.0744788805824292
2012.03.01,2165.43,0.724233205883151
2012.03.02,2167.67,0.103443657841651
2012.03.05,2160.84,-0.315084860702963
2012.03.06,2166.3,0.252679513522525
2012.03.07,2147.69,-0.85906845773901
2012.03.08,2144.18,-0.163431407698511
2012.03.09,2138.07,-0.284957419619603
2012.03.12,2132.3,-0.269869555253099
2012.03.13,2127.75,-0.213384608169587
2012.03.14,2118.68,-0.426271883444962
2012.03.15,2089.44,-1.38010459342609
2012.03.16,2080.3,-0.437437782372307
2012.03.19,2071.5,-0.423015911166669
2012.03.20,2047.43,-1.16195993241612
2012.03.21,2050.53,0.15140932779143
2012.03.22,2043.38,-0.348690338595392
2012.03.23,2039.56,-0.186945159490659
2012.03.26,2025.93,-0.66828139402616
2012.03.27,2008.2,-0.875153633146264
2012.03.28,2006.71,-0.0741957972313467
2012.03.29,2005.53,-0.0588027168848537
2012.03.30,2025.33,0.98727019790279
2012.04.02,2018.91,-0.316985380160262
2012.04.03,2026.1,0.356132764709671
2012.04.04,2023.42,-0.132273826563345
2012.04.05,2030.52,0.350891065621561
2012.04.06,2019.09,-0.562909993499206
2012.04.09,1999.3,-0.98014452055134
2012.04.10,1963.59,-1.78612514380033
2012.04.11,1972.53,0.455288527645803
2012.04.12,1965.29,-0.367041312426175
2012.04.17,1955.8,-0.482880389153761
2012.04.18,1952.12,-0.188158298394525
2012.04.19,1946.77,-0.274061020838878
2012.04.20,1947.16,0.0200331831700762
2012.04.23,1946.82,-0.0174613282935221
2012.04.24,1959.44,0.648236611499775
2012.04.25,1976.47,0.869125872698318
2012.04.26,1980.2,0.188720294262001
2012.04.27,1981.91,0.0863549136450814
2012.04.30,1982.33,0.0211916787341337
2012.05.02,1980.52,-0.0913066946472085
2012.05.03,1997.68,0.866439116999573
2012.05.04,1992.04,-0.282327499899893
2012.05.07,1974.17,-0.89707033995301
2012.05.08,1976.34,0.109919611786213
2012.05.09,1968.53,-0.39517491929526
2012.05.10,1971.32,0.141730123493167
2012.05.11,1954.05,-0.876062739687111
2012.05.14,1944.05,-0.511757631585685
2012.05.15,1927.36,-0.858517013451299
2012.05.16,1914.34,-0.675535447451436
2012.05.17,1922.87,0.445584378950437
2012.05.18,1917.33,-0.288111000743674
2012.05.21,1916.4,-0.0485049521991465
2012.05.22,1919.67,0.170632435817164
2012.05.23,1932.72,0.679804341371182
2012.05.25,1937.05,0.224036590918497
2012.05.28,1942.38,0.275160682481102
2012.05.29,1948.87,0.334126175104754
2012.05.30,1958.55,0.496698086583502
2012.05.31,1968,0.482499808531833
2012.06.04,1969.63,0.082825203252046
2012.06.05,1961.89,-0.392967207038886
2012.06.06,1951.28,-0.540805040037928
2012.06.07,1942.03,-0.474047804518063
2012.06.08,1933.92,-0.417604259460458
2012.06.11,1938.73,0.248717630512108
2012.06.12,1937.87,-0.0443589360045071
2012.06.13,1929.21,-0.446882401812287
2012.06.14,1914.62,-0.756268109744407
2012.06.15,1913.39,-0.0642425128746016
2012.06.18,1921.04,0.399813942792626
2012.06.19,1918.82,-0.115562403698
2012.06.20,1921.9,0.160515316705068
2012.06.21,1916.37,-0.287736094489843
2012.06.22,1899.51,-0.879788349848931
2012.06.25,1895.36,-0.218477396802341
2012.06.26,1876.74,-0.982399122066513
2012.06.27,1867.6,-0.487014717009282
2012.06.28,1865.29,-0.123688155922042
2012.06.29,1858.01,-0.39028783727999
2012.07.02,1860.62,0.140472871513064
2012.07.03,1860.62,0
2012.07.04,1862.64,0.108565961883689
2012.07.05,1867.8,0.277026156423132
2012.07.06,1875.02,0.386551022593418
2012.07.09,1857.45,-0.937056671395498
2012.07.10,1846,-0.616436512422947
2012.07.11,1847.07,0.0579631635969635
2012.07.12,1846.82,-0.0135349499477577
2012.07.13,1855.54,0.472162961198164
2012.07.16,1864.59,0.487728639641283
2012.07.17,1863.41,-0.0632846899318307
2012.07.18,1846.72,-0.89566976671801
2012.07.19,1847.52,0.0433200485184582
2012.07.20,1846.2,-0.0714471291244467
2012.07.23,1830.85,-0.831437547394653
2012.07.24,1833.91,0.167135483518588
2012.07.25,1830.59,-0.1810339656799
2012.07.26,1817.53,-0.713431188851676
2012.07.27,1809.56,-0.438507204832939
2012.07.30,1804.96,-0.254205442206945
2012.07.31,1796.57,-0.464830245545611
2012.08.01,1809.91,0.742526035723645
2012.08.03,1836.51,1.46968633799469
2012.08.06,1849.24,0.693162574666073
2012.08.07,1851.87,0.142220587917197
2012.08.08,1834.28,-0.949850691463217
2012.08.09,1824.7,-0.522275770329495
2012.08.10,1826.58,0.103030635172896
2012.08.13,1829.46,0.157671714351415
2012.08.14,1820.97,-0.464071365320917
2012.08.15,1817.91,-0.168042307122029
2012.08.16,1818.45,0.0297044408138936
2012.08.17,1829.78,0.623058098930396
2012.08.21,1819.85,-0.542688192023089
2012.08.22,1822.5,0.145616396955806
2012.08.23,1827.89,0.295747599451301
2012.08.24,1835.22,0.401008813440629
2012.08.27,1842.63,0.403766305946984
2012.08.29,1846.23,0.195372918057335
2012.08.30,1844.28,-0.105620643148474
2012.08.31,1856.07,0.639273862970913
2012.09.03,1852.22,-0.207427521591319
2012.09.04,1843.95,-0.446491237541979
2012.09.05,1838.46,-0.297730415683728
2012.09.06,1841.26,0.152301382678988
2012.09.07,1831.55,-0.527356266904189
2012.09.10,1827.74,-0.208020529060082
2012.09.11,1819.87,-0.430586407257061
2012.09.12,1822.24,0.130229082297095
2012.09.13,1827.64,0.29633857230662
2012.09.14,1828.01,0.020244687137505
2012.09.17,1826.35,-0.0908091312410764
2012.09.18,1824.01,-0.128124401127927
2012.09.19,1833.76,0.534536543111064
2012.09.20,1822.41,-0.618946863275449
2012.09.21,1830.46,0.44172277368979
2012.09.24,1826.73,-0.203773914753669
2012.09.25,1833.92,0.393599491988428
2012.09.26,1842.15,0.448765485953584
2012.09.27,1825.95,-0.879407214396222
2012.09.28,1822.36,-0.196609983844032
2012.10.01,1825.06,0.148159529401437
2012.10.02,1828.86,0.208212332745217
2012.10.03,1826.86,-0.109357741981342
2012.10.04,1822.64,-0.230997449175074
2012.10.05,1819.78,-0.156915243822153
2012.10.08,1808.47,-0.621503698249237
2012.10.09,1806.75,-0.0951080194860898
2012.10.10,1800.74,-0.332641483326412
2012.10.12,1804.2,0.192143230005448
2012.10.15,1799.43,-0.264383106085797
2012.10.16,1793.03,-0.355668183813773
2012.10.17,1780.84,-0.679854770974275
2012.10.18,1769.07,-0.660924058309564
2012.10.19,1763.53,-0.313158891394916
2012.10.22,1752.4,-0.63112053665092
2012.10.24,1746.66,-0.327550787491437
2012.10.25,1744.78,-0.107633998603052
2012.10.26,1744.02,-0.0435585002120598
2012.10.29,1746.4,0.136466324927476
2012.10.30,1745.46,-0.0538250114521355
2012.10.31,1742.11,-0.191926483563076
2012.11.01,1758.6,0.946553317528753
2012.11.02,1767.72,0.518594336403955
2012.11.05,1756.74,-0.621139094426715
2012.11.06,1763.39,0.378542072247456
2012.11.07,1762.23,-0.0657823850651385
2012.11.08,1730.61,-1.79431742735058
2012.11.09,1730.1,-0.0294693778494337
2012.11.12,1739.89,0.565863244899156
2012.11.13,1740.69,0.0459799182706888
2012.11.14,1751.61,0.627337435155018
2012.11.15,1754.95,0.190681715678731
2012.11.16,1738.49,-0.937918459215359
2012.11.19,1738.44,-0.00287605910876954
2012.11.20,1740.85,0.138630036124332
2012.11.22,1735.63,-0.299853519832249
2012.11.23,1734.95,-0.0391788572449259
2012.11.26,1728.61,-0.365428398512935
2012.11.27,1719.58,-0.522385037689244
2012.11.28,1727.82,0.479186778166763
2012.11.29,1727.74,-0.00463011193295726
2012.11.30,1728.15,0.0237304224015134
2012.12.03,1722.37,-0.334461707606415
2012.12.04,1726.65,0.248494806574673
2012.12.05,1720.92,-0.331856485101212
2012.12.06,1724.35,0.199311995909146
2012.12.07,1708.88,-0.897149650592966
2012.12.10,1721.21,0.721525209493934
2012.12.11,1727.51,0.366021577843489
2012.12.12,1708.74,-1.08653495493514
2012.12.13,1710.33,0.0930510200498613
2012.12.14,1719.12,0.513935907105645
2012.12.17,1709.9,-0.536320908371712
2012.12.18,1704.75,-0.301187203930065
2012.12.19,1706.67,0.112626484821821
2012.12.20,1729.6,1.34355206337486
2012.12.21,1732.68,0.178075855689186
2012.12.24,1718.24,-0.833391047394794
2012.12.25,1713.32,-0.286339510196487
2012.12.26,1711.52,-0.105059183339951
2012.12.27,1715.42,0.227867626437317
2012.12.28,1731.18,0.918725443331669
2013.01.02,1737.29,0.352938458161489
2013.01.03,1754.81,1.00846721042542
2013.01.04,1762.7,0.449621326525373
2013.01.08,1771.95,0.524763147444252
2013.01.09,1790.19,1.02937441801405
2013.01.10,1805.13,0.834548288170534
2013.01.11,1814.12,0.498025072986419
2013.01.14,1823.23,0.502171851917188
2013.01.15,1829.76,0.358155581029274
2013.01.16,1826.71,-0.166688527457148
2013.01.17,1832.78,0.332291387248107
2013.01.18,1836.2,0.186601774353723
2013.01.21,1854.18,0.979196165995
2013.01.22,1862.03,0.423367742074654
2013.01.23,1870.32,0.445213020198376
2013.01.24,1893.93,1.26235082766586
2013.01.25,1927.25,1.75930472615145
2013.01.28,1955.92,1.4876118822156
2013.01.29,1942.29,-0.696858767229747
2013.01.30,1934.83,-0.384082706495947
2013.01.31,1939.88,0.261004842802737
2013.02.01,1927.28,-0.649524712868843
2013.02.04,1914.02,-0.688016271636716
2013.02.05,1889.77,-1.26696690734684
2013.02.06,1899.77,0.529164924832126
2013.02.07,1896.03,-0.196865936402824
2013.02.08,1877.97,-0.952516574104834
2013.02.11,1880.27,0.122472669957441
2013.02.12,1877.65,-0.139341690289152
2013.02.13,1896.47,1.00231672569435
2013.02.14,1886.53,-0.524131676219508
2013.02.15,1889.89,0.178104774374122
2013.02.18,1880.45,-0.499499970897777
2013.02.19,1871.59,-0.471163817171427
2013.02.20,1858.85,-0.680704641508023
2013.02.21,1869.59,0.577776582295497
2013.02.22,1872.83,0.173300028348455
2013.02.25,1871.1,-0.0923735736826137
2013.02.26,1868.14,-0.158195713751264
2013.02.27,1858.35,-0.524050660014785
2013.02.28,1866.14,0.419189065568926
2013.03.01,1879.73,0.728241182333589
2013.03.04,1880.09,0.0191516866784092
2013.03.05,1863.48,-0.883468344600524
2013.03.06,1860.48,-0.160989117135679
2013.03.07,1884.71,1.30235208118334
2013.03.08,1877,-0.409081503255149
