"group","horizon","beta_slack","se_slack","beta_exp","se_exp","pval_diff","fs_f_stat","n","ci90_lo_slack","ci90_hi_slack","ci90_lo_exp","ci90_hi_exp","ci68_lo_slack","ci68_hi_slack","ci68_lo_exp","ci68_hi_exp"
"ME",3,18.5182324448703,25.4088626116074,12.0986692142997,19.970312370827,0.47485889885156,1.88907028276966,37,-23.279346551224,60.3158114409645,-20.7524946357107,44.9498330643101,-6.89063016673718,43.9270950564777,-7.87164315652725,32.0689815851267
"ME",4,2.56560297328511,2.39641983876362,5.4406251852113,2.48807139486503,0.292910370857567,1.6275135988743,36,-1.37650766148105,6.50771360805126,1.34774774065833,9.53350262976427,0.169183134521487,4.96202281204873,2.95255379034627,7.92869658007633
"ME",5,1.34174942692277,1.86936664904866,-0.385208266258832,2.12961553677119,0.362725117872579,2.95011133933224,35,-1.73335871076227,4.41685756460781,-3.88842582424743,3.11800929172977,-0.527617222125885,3.21111607597143,-2.51482380303002,1.74440727051235
"ME",6,-8.36697205636717,40.3296505740444,-2.77420487695385,20.544821924326,0.787161397658961,1.5798187045703,34,-74.7092472506702,57.9753031379359,-36.5704369424701,31.0220271885624,-48.6966226304116,31.9626785176772,-23.3190268012799,17.7706170473722
"ME",7,-0.590081538606718,4.10766149787459,-0.470414755635843,2.61633824449895,0.956891925617641,2.39281178314704,33,-7.34718470261041,6.16702162539698,-4.77429116783662,3.83346165656493,-4.69774303648131,3.51757995926787,-3.08675300013479,2.14592348886311
"ME",8,1.65717394539965,5.28672652572476,-3.8773030413962,7.78949814386234,0.320596081216283,2.39504046992159,32,-7.03949118941757,10.3538390802169,-16.6910274880497,8.93642140525734,-3.6295525803251,6.94390047112441,-11.6668011852585,3.91219510246613
"ME",9,-51.7436623160411,332.838784721265,-15.4062907197731,84.7736793141314,0.885232106691145,0.933985672183734,31,-599.263463182521,495.776138550439,-154.858993191519,124.046411751973,-384.582447037306,281.095122405223,-100.179970033904,69.3673885943583
"ME",10,-14.7194155701675,14.7446067911502,-12.1128262325348,9.4704331510397,0.696268233184509,1.99989038419485,30,-38.9742937416097,9.53546260127459,-27.6916887659951,3.46603630092548,-29.4640223613178,0.0251912209826912,-21.5832593835745,-2.64239308149513
"ME",11,18.5330513543053,12.1521670389909,33.0786521733574,37.9912566315288,0.629930603809999,1.49092144903683,29,-1.45726342483469,38.5233661334452,-29.4169649855075,95.5742693322223,6.38088431531441,30.6852183932961,-4.91260445817142,71.0699088048862
"ME",12,0.578498745509399,1.9591187293636,1.11706271699693,0.97565476649753,0.744802526904011,4.62802882705723,28,-2.64425156429373,3.80124905531252,-0.487889373891509,2.72201480788537,-1.3806199838542,2.537617474873,0.141407950499398,2.09271748349446
"MK",0,-0.312812381836824,0.440102831357455,0.636417890482331,0.495361378612022,0.102948988579905,247525068479811930581110211215360,80,-1.03678153941984,0.411156775746189,-0.178451577334445,1.45128735829911,-0.75291521319428,0.127290449520631,0.141056511870309,1.13177926909435
"MK",1,0.622737984055769,0.69898307862965,-1.73359537288366,1.12188177164652,0.045898382322062,5.5162445160938,79,-0.527089180290006,1.77256514840154,-3.57909088724218,0.111900141474858,-0.0762450945738812,1.32172106268542,-2.85547714453018,-0.611713601237144
"MK",2,0.56095263891888,0.808943460607131,-0.297506867105931,0.438885845481354,0.329950396330212,2.18950661597442,78,-0.769759353779851,1.89166463161761,-1.01947408292276,0.424460348710895,-0.247990821688251,1.36989609952601,-0.736392712587285,0.141378978375422
"MK",3,1.15032531974053,0.57062066391308,-0.113558582269923,0.519285961901876,0.0821465182043139,3.72116796421427,77,0.211654327603517,2.08899631187755,-0.967783989598509,0.740666825058664,0.579704655827454,1.72094598365361,-0.632844544171799,0.405727379631953
"MK",4,1.08161361242763,1.02415211606411,-0.102884162689538,0.937115973361677,0.361141449082525,1.3266883800352,76,-0.603116618497827,2.76634384335309,-1.6444399388695,1.43867161349042,0.0574614963635227,2.10576572849174,-1.04000013605121,0.834231810672139
"MK",5,0.162343450827351,0.615486321901777,0.312644214344747,0.68659034195609,0.863408927706877,2.06699182446518,75,-0.850131548701071,1.17481845035577,-0.816796898173021,1.44208532686252,-0.453142871074425,0.777829772729128,-0.373946127611343,0.999234556300838
"MK",6,2.64410085949875,2.73599862339813,0.203315155336542,0.630188181137129,0.346109127955549,0.556671863950474,74,-1.85661687599118,7.14481859498867,-0.833344402634034,1.23997471330712,-0.0918977638993836,5.38009948289688,-0.426873025800586,0.833503336473671
"MK",7,2.55357877280306,1.69751196848244,0.416853671664077,0.545115662464737,0.14857896559445,0.449038745755694,73,-0.238828415350552,5.34598596095667,-0.479861593090415,1.31356893641857,0.85606680432062,4.25109074128549,-0.12826199080066,0.961969334128814
"MK",8,0.545493839790348,1.0441209096414,-0.550094045278407,0.517986503624984,0.32561282849966,0.781151786467239,72,-1.17208505656976,2.26307273615045,-1.40218184374151,0.301993753184692,-0.498627069851052,1.58961474943175,-1.06808054890339,-0.0321075416534231
"MK",9,0.224472628237563,1.19369118305493,0.116773559889365,0.558719757065314,0.918186488117077,0.356188872320279,71,-1.7391493678878,2.18809462436293,-0.802320440483076,1.03586756026181,-0.96921855481737,1.4181638112925,-0.441946197175949,0.675493316954679
"MK",10,0.684862991892929,1.70786311229687,0.0367503063756007,0.740893777942726,0.630729700704906,0.629585396454095,70,-2.12457182783543,3.49429781162129,-1.18201995834018,1.25552057109139,-1.02300012040395,2.3927261041898,-0.704143471567126,0.777644084318327
"MK",11,2.15767054032396,3.89999627428766,0.994368677998156,1.44424773705616,0.683058712413716,0.219713198130619,69,-4.25782333087924,8.57316441152717,-1.38141884945923,3.37015620545555,-1.7423257339637,6.05766681461163,-0.449879059058008,2.43861641505432
"MK",12,3.48542843195767,2.61564712304948,1.60418406426845,1.10930084134332,0.388368326217017,0.744056050998384,68,-0.817311085458721,7.78816794937405,-0.220615819741317,3.42898394827822,0.86978130890819,6.10107555500714,0.494883222925128,2.71348490561178
"RO",0,-0.0143427103307255,0.178627763717248,0.094295909812706,0.109192429620594,0.540654344353078,157652423973066816924162380005376,109,-0.308185381645598,0.279499960984147,-0.0853256369131715,0.273917456538583,-0.192970474047973,0.164285053386522,-0.0148965198078882,0.2034883394333
"RO",1,-0.150164468855693,0.559157003141328,1.06523989021588,1.07890303446259,0.0862372463514613,9.16814522454222,108,-1.06997773902318,0.769648801311792,-0.709555601475075,2.84003538190684,-0.709321471997021,0.408992534285636,-0.0136631442467048,2.14414292467847
"RO",2,-0.15011704265304,0.440609323943257,0.278224987007961,0.448299752927739,0.248429774754719,10.2550743484196,107,-0.874919380539697,0.574685295233618,-0.459228106558171,1.01567808057409,-0.590726366596297,0.290492281290217,-0.170074765919779,0.7265247399357
"RO",3,-0.428605961581542,0.625418682642133,-0.2768408849606,0.534764366846492,0.743397886438042,10.7119506132541,106,-1.45741969452785,0.600207771364766,-1.15652826842308,0.60284649850188,-1.05402464422367,0.196812721060591,-0.811605251807092,0.257923481885892
"RO",4,0.600216898518857,0.945269192404388,2.22907787273095,1.95848577160856,0.219877841353364,9.81111263969705,105,-0.954750922986362,2.15518472002408,-0.992631221565128,5.45078696702702,-0.345052293885531,1.54548609092325,0.270592101122391,4.1875636443395
"RO",5,-0.612722878036964,0.522622098815165,0.153785328681796,0.375524179310247,0.0480891868224049,17.4341535133879,104,-1.47243623058791,0.246990474513982,-0.46395194628356,0.771522603647152,-1.13534497685213,-0.090100779221799,-0.22173885062845,0.529309507992043
"RO",6,-0.976159586957698,0.907652260502418,-0.411416947808093,0.683182539611476,0.424786638719408,4.79585756192336,103,-2.46924755548418,0.51692838156878,-1.53525222546897,0.712418329852785,-1.88381184746012,-0.0685073264552799,-1.09459948741957,0.271765591803383
"RO",7,-0.142678030961996,0.449842256242478,0.49062693267233,0.459915096602617,0.149640867096715,25.4800734396523,102,-0.882668542480872,0.597312480556881,-0.265933401238974,1.24718726658363,-0.592520287204474,0.307164225280482,0.0307118360697138,0.950542029274947
"RO",8,-0.33222056774688,0.897416799714981,-0.21973411960065,0.538987852415855,0.87506014993649,9.4641691219943,101,-1.80847120327802,1.14403006778426,-1.10636913682473,0.666900897623432,-1.22963736746186,0.565196231968101,-0.758721972016505,0.319253732815205
"RO",9,-2.39187395850664,1.81943499106955,-1.0660047976637,0.930599117288922,0.267659116503722,5.39437347548606,100,-5.38484451881605,0.601096601802774,-2.59684034560398,0.464830750276573,-4.21130894957619,-0.572438967437086,-1.99660391495263,-0.135405680374782
